state,condition,year,prev_less_65,prev_age_65_74,prev_age_75_84,prev_above_84,prev_male,prev_female,prev_white,prev_black,prev_hispanic,prev_other,current_cost,last_year_cost
ME,depression,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,16823.79,16761.82
ME,diabetes,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,20479.92,17305.38
ME,hyperlip,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,31445.23,26743.05
ME,ischemia,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,49723.51,42675.65
ME,psychotic,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,17915.6,19216.25
ME,stroke,2016,425922.0,672999.0,538336.0,299341.0,837952.0,1136634.0,1331590.0,8655.0,5703.0,10314.0,52809.62,50093.67
MI,atrial_fib,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,35721.65,37818.53
MI,asthma,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,19583.61,16467.72
MI,chronic_kidney,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,23773.49,22026.17
MI,pulmonary,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,19174.84,17602.69
MI,depression,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,19693.09,19939.52
MI,diabetes,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,20691.54,19240.3
MI,hyperlip,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,34058.61,33115.38
MI,hypertension,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,15852.63,15584.08
MI,ischemia,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,61392.04,59599.33
MI,arthritis,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,18008.99,17586.08
MI,psychotic,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,18883.17,16914.23
MI,stroke,2016,2818449.0,4771021.0,3524301.0,2087436.0,5638880.0,7786981.0,9869461.0,1764239.0,164668.0,87983.0,55815.82,58516.94
MN,atrial_fib,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,33874.41,35355.56
MN,asthma,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,19997.56,17995.97
MN,chronic_kidney,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,24244.0,22982.54
MN,pulmonary,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,19669.64,19293.65
MN,depression,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,23581.77,24112.64
MN,diabetes,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,27421.02,24754.24
MN,hyperlip,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,43989.28,35467.15
MN,hypertension,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,14915.42,15749.41
MN,ischemia,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,76730.02,73219.16
MN,arthritis,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,19756.05,17660.8
MN,psychotic,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,33883.99,27419.54
MN,stroke,2016,999252.0,1400945.0,1106124.0,620720.0,1899413.0,2412060.0,2971888.0,153817.0,34189.0,22119.0,51212.1,42611.31
MO,atrial_fib,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,35356.01,36754.99
MO,asthma,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,24637.84,21385.09
MO,chronic_kidney,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,29337.16,28697.87
MO,pulmonary,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,24442.15,23577.32
MO,depression,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,20190.82,16893.72
MO,diabetes,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,27644.6,26602.23
MO,hyperlip,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,46219.96,43665.31
MO,hypertension,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,23697.14,20765.55
MO,ischemia,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,87531.08,86491.63
MO,arthritis,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,20113.12,19200.79
MO,psychotic,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,26620.6,22229.55
MO,stroke,2016,1542769.0,2936897.0,2119528.0,1091826.0,3283581.0,4519127.0,6041512.0,533167.0,46597.0,26498.0,55040.06,48950.27
MS,atrial_fib,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,34760.86,31785.86
MS,asthma,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,17741.89,19922.41
MS,chronic_kidney,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,32551.11,29754.34
MS,pulmonary,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,26425.41,26547.42
MS,depression,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,14241.28,16943.26
MS,diabetes,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,23011.03,23037.66
MS,hyperlip,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,51181.32,37525.61
MS,hypertension,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,19018.29,20075.18
MS,ischemia,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,79141.43,74355.88
MS,arthritis,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,17288.78,15141.75
MS,psychotic,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,20805.48,21859.9
MS,stroke,2016,888609.0,1505790.0,1021652.0,448034.0,1595546.0,2319215.0,2702304.0,703156.0,8820.0,4282.0,58007.88,50054.06
MT,atrial_fib,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,20328.13,23369.71
MT,chronic_kidney,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,20768.51,19109.05
MT,pulmonary,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,16891.81,16998.32
MT,depression,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,12513.97,11563.9
MT,diabetes,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,18079.07,16289.87
MT,hyperlip,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,32285.98,30794.06
MT,ischemia,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,78269.08,73798.13
MT,psychotic,2016,133132.0,444569.0,308215.0,140313.0,463341.0,593724.0,822277.0,2552.0,6353.0,5723.0,25576.27,18718.5
NC,atrial_fib,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,37406.92,40530.21
NC,asthma,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,19683.84,18041.86
NC,chronic_kidney,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,30804.64,29130.86
NC,pulmonary,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,18684.04,18709.32
NC,depression,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,19390.97,19628.59
NC,diabetes,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,20847.12,20054.35
NC,hyperlip,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,45993.38,47711.7
NC,hypertension,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,18318.43,18386.94
NC,ischemia,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,80350.1,73886.46
NC,arthritis,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,22468.45,17240.07
NC,psychotic,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,24769.45,22530.74
NC,stroke,2016,2865170.0,5919054.0,3841768.0,1774154.0,6072287.0,8559345.0,10839441.0,2244209.0,142570.0,83461.0,63148.76,53656.58
ND,atrial_fib,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,32506.14,24053.26
ND,asthma,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,21123.29,22429.59
ND,chronic_kidney,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,16842.46,16021.24
ND,pulmonary,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,19031.73,15955.38
ND,depression,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,14421.11,16453.37
ND,diabetes,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,13520.86,14311.63
ND,hyperlip,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,41492.79,43731.77
ND,hypertension,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,12652.38,17207.26
ND,ischemia,2016,139342.0,347339.0,270799.0,154544.0,392727.0,541493.0,698740.0,4395.0,5028.0,3528.0,68308.05,72408.67
NE,atrial_fib,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,28411.29,31711.06
NE,asthma,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,21963.71,20337.06
NE,chronic_kidney,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,29236.83,29036.09
NE,pulmonary,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,24228.64,23291.73
NE,depression,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,19432.66,18795.01
NE,diabetes,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,29122.71,23570.19
NE,hyperlip,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,46987.03,43514.47
NE,hypertension,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,16066.12,17600.64
NE,ischemia,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,78049.92,71321.47
NE,arthritis,2016,322889.0,938640.0,708015.0,382972.0,1010951.0,1393383.0,1921709.0,59690.0,28461.0,12389.0,10129.0,10116.7
NH,atrial_fib,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,28811.08,26360.63
NH,asthma,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,17731.43,14304.39
NH,chronic_kidney,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,25521.64,26384.96
NH,pulmonary,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,20692.06,20698.45
NH,depression,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,22940.0,19409.12
NH,diabetes,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,25603.4,26317.35
NH,hyperlip,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,57164.35,62494.22
NH,hypertension,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,15542.57,15254.15
NH,ischemia,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,76873.48,65758.6
NH,arthritis,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,16331.06,12038.32
NH,psychotic,2016,335263.0,772931.0,548302.0,287192.0,832419.0,1149329.0,1455076.0,10448.0,12595.0,12553.0,39842.94,32399.72
NJ,atrial_fib,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,73272.22,75399.49
NJ,asthma,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,50758.04,46991.35
NJ,chronic_kidney,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,60589.37,63703.37
NJ,pulmonary,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,57102.57,57862.14
NJ,depression,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,45816.87,51733.06
NJ,diabetes,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,57282.12,52455.86
NJ,hyperlip,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,50118.0,51297.75
NJ,hypertension,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,40333.27,43233.54
NJ,ischemia,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,98200.05,100319.3
NJ,arthritis,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,42622.7,39538.84
NJ,psychotic,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,68043.69,76027.48
NJ,stroke,2016,1883562.0,5580233.0,4311427.0,2601420.0,6017340.0,8538207.0,10943016.0,1469241.0,940738.0,151173.0,109760.85,108897.98
NM,atrial_fib,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,28379.68,33597.73
NM,asthma,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,25207.98,18566.78
NM,chronic_kidney,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,30424.46,24431.29
NM,pulmonary,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,28833.58,27430.46
NM,depression,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,17669.24,20836.62
NM,diabetes,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,25315.29,21433.85
NM,hyperlip,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,36102.24,68315.17
NM,hypertension,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,20107.12,22411.75
NM,ischemia,2016,290103.0,679614.0,454481.0,199064.0,711089.0,959116.0,1021212.0,23231.0,363087.0,6936.0,89721.83,84597.17
NV,atrial_fib,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,69924.14,65343.22
NV,asthma,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,54899.0,52022.58
NV,chronic_kidney,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,64634.11,57110.52
NV,pulmonary,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,52088.33,44069.46
NV,depression,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,45679.17,33423.32
NV,diabetes,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,53187.6,52077.2
NV,hyperlip,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,46635.7,47520.68
NV,hypertension,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,37540.36,38299.22
NV,ischemia,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,172284.98,165508.53
NV,psychotic,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,81602.75,66467.6
NV,stroke,2016,443843.0,1146883.0,729458.0,306950.0,1176131.0,1502059.0,1988578.0,216396.0,209234.0,18819.0,98542.2,67201.35
NY,atrial_fib,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,51111.26,49550.59
NY,asthma,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,31374.33,28565.09
NY,chronic_kidney,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,43685.5,41603.2
NY,pulmonary,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,32863.28,30238.27
NY,depression,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,29072.78,25709.35
NY,diabetes,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,36686.79,32543.69
NY,hyperlip,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,43849.68,41505.8
NY,hypertension,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,28617.03,26384.55
NY,ischemia,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,84914.56,79162.78
NY,arthritis,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,33836.34,32630.3
NY,psychotic,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,43675.22,43181.14
NY,stroke,2016,3341713.0,7927508.0,6248016.0,3930308.0,9184690.0,12658396.0,16045793.0,1936264.0,1240647.0,291523.0,81448.78,88399.42
OH,atrial_fib,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,38014.76,37219.19
OH,asthma,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,22641.34,22612.75
OH,chronic_kidney,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,29987.89,31055.55
OH,pulmonary,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,21862.01,21117.85
OH,depression,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,23254.78,21982.01
OH,diabetes,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,24279.62,27203.95
OH,hyperlip,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,55821.91,57796.22
OH,hypertension,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,23627.74,19438.3
OH,ischemia,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,86568.25,79559.25
OH,arthritis,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,25901.83,22309.78
OH,psychotic,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,25491.36,25815.66
OH,stroke,2016,2585467.0,5056995.0,3612221.0,2038455.0,5852299.0,7707963.0,10580941.0,943630.0,114473.0,77194.0,58525.37,60023.41
OK,atrial_fib,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,37316.7,37107.64
OK,asthma,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,34954.43,29250.26
OK,chronic_kidney,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,39090.29,36513.59
OK,pulmonary,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,24391.25,24040.09
OK,depression,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,20060.8,29720.42
OK,diabetes,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,27772.95,27514.76
OK,hyperlip,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,64158.04,60305.34
OK,hypertension,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,24593.06,20318.92
OK,ischemia,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,99748.9,90034.54
OK,arthritis,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,15616.54,20352.57
OK,psychotic,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,19359.6,24442.8
OK,stroke,2016,843772.0,1840995.0,1283465.0,570224.0,1910240.0,2695301.0,3676705.0,247899.0,56301.0,12626.0,68620.22,65009.85
OR,atrial_fib,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,25930.36,26386.54
OR,asthma,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,17394.62,22078.55
OR,chronic_kidney,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,26031.17,26163.03
OR,pulmonary,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,23618.98,22279.73
OR,depression,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,26997.58,21070.29
OR,diabetes,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,26145.49,21685.86
OR,hyperlip,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,35315.32,38082.52
OR,ischemia,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,82991.42,83012.77
OR,psychotic,2016,466095.0,1284603.0,800340.0,384216.0,1319362.0,1711939.0,2386257.0,27124.0,57574.0,19412.0,51598.71,37678.73
PA,atrial_fib,2016,2835634.0,6288510.0,4482798.0,2865366.0,7167360.0,9625675.0,12696240.0,1147666.0,291501.0,94625.0,53815.97,57296.27
